patient_id,EGFR,KRAS,ALK,ROS1,TP53,STK11,KEAP1,PTEN,BRAF,PIK3CA,NFE2L2,MET,GENE001,GENE002,GENE003,GENE004,GENE005,GENE006,GENE007,GENE008,GENE009,GENE010,GENE011,GENE012,GENE013,GENE014,GENE015,GENE016,GENE017,GENE018,GENE019,GENE020,GENE021,GENE022,GENE023,GENE024,GENE025,GENE026,GENE027,GENE028,GENE029,GENE030,GENE031,GENE032,GENE033,GENE034,GENE035,GENE036,GENE037,GENE038,GENE039,GENE040
PT0526,5.21,7.628,6.629,5.26,3.941,7.808,11.341,8.781,12.614,3.242,12.131,11.12,5.118,2.756,6.621,7.793,8.863,12.715,7.044,9.681,12.635,19.555,7.685,18.574,11.384,5.684,7.49,8.985,4.205,4.714,7.732,8.826,9.089,5.235,4.5,6.626,7.051,4.624,7.209,4.791,10.644,7.181,3.193,6.169,9.768,8.556,5.748,7.455,13.461,19.269,17.174,8.843
PT0527,7.609,6.478,10.536,7.057,12.309,3.393,5.24,2.873,29.409,7.318,4.816,7.769,8.277,4.629,15.814,4.215,16.278,8.796,17.944,12.646,6.991,6.944,6.347,7.173,7.581,8.304,4.593,8.132,11.238,7.618,7.818,5.833,3.569,9.536,16.962,11.533,4.604,8.026,5.294,9.44,3.933,25.46,8.204,7.423,5.03,3.469,8.089,3.81,2.669,5.379,7.586,9.703
PT0528,17.599,13.316,10.306,7.836,9.778,6.225,9.868,15.259,6.072,8.887,11.671,6.127,8.425,9.3,12.079,5.161,8.042,6.714,3.979,6.465,5.848,6.831,12.1,13.708,6.587,4.02,14.34,2.423,3.164,8.08,4.204,5.255,13.275,10.919,5.857,4.847,7.078,11.505,10.828,12.735,8.319,7.515,7.363,7.1,4.541,6.663,12.862,8.636,8.919,6.777,6.63,9.987
PT0529,8.18,8.825,7.043,6.157,5.457,5.578,3.526,7.743,7.683,3.196,8.831,4.746,5.563,3.378,3.701,7.658,6.138,10.702,9.976,18.108,5.843,12.786,4.013,6.455,5.314,7.218,7.792,7.719,12.714,3.702,14.033,8.121,5.689,10.583,5.123,5.923,4.074,5.449,12.209,3.695,5.127,10.707,7.082,10.957,15.243,10.769,8.172,5.149,12.026,7.323,4.525,4.221
PT0530,17.104,10.143,5.012,7.383,10.597,22.119,12.453,5.585,9.981,15.617,8.444,13.07,23.423,11.356,5.193,13.772,8.467,9.251,4.081,3.818,9.32,2.905,16.926,9.528,5.433,6.48,8.055,9.728,6.684,7.571,3.833,6.099,5.672,11.398,4.455,6.481,3.287,13.537,10.063,4.969,4.035,3.821,6.157,8.217,5.61,11.782,3.729,10.633,14.568,3.85,2.689,9.039
PT0531,18.396,6.032,4.614,5.285,10.113,10.953,8.438,14.176,5.141,19.285,11.708,6.493,7.384,5.516,8.114,9.379,13.814,10.082,4.421,3.912,6.425,4.066,9.449,9.944,5.912,2.76,12.15,10.591,8.653,3.862,5.241,3.119,6.387,6.814,3.9,6.38,3.193,4.656,3.368,6.104,5.738,6.119,16.284,4.744,10.991,3.683,11.65,8.826,7.202,6.818,8.567,2.584
PT0532,7.723,13.857,5.448,5.249,8.61,8.239,6.733,5.1,6.723,9.356,4.288,12.343,9.245,7.747,6.551,7.019,6.693,4.801,6.604,10.04,5.319,4.531,10.296,5.356,7.946,7.41,13.94,13.662,10.566,3.122,5.583,12.78,5.852,3.737,7.345,8.415,11.851,3.094,8.239,4.306,7.992,5.311,5.147,19.323,19.617,3.278,21.521,7.711,4.94,6.261,16.074,8.398
PT0533,8.189,5.619,9.969,7.678,5.077,10.043,9.824,12.724,9.495,11.503,9.852,6.657,8.266,5.041,11.029,8.238,14.905,9.342,4.837,6.688,8.6,3.421,8.845,5.458,7.187,13.619,5.275,8.775,23.476,7.002,7.06,3.439,4.944,7.659,5.582,7.579,3.491,4.121,8.639,5.739,10.576,7.898,5.72,13.692,3.131,19.874,8.801,5.956,9.331,5.903,6.737,21.216
PT0534,7.779,8.624,9.503,4.54,5.543,12.502,17.096,5.582,5.001,15.189,11.067,6.884,7.226,9.622,5.229,10.815,8.615,16.405,17.721,8.644,8.072,7.371,5.378,1.708,20.567,5.928,8.274,14.172,10.462,9.439,3.656,6.818,7.659,14.905,8.776,2.198,12.78,7.512,4.277,5.371,10.04,4.243,16.594,7.815,3.702,11.261,3.166,11.955,3.488,8.331,11.131,20.284
PT0535,4.846,3.895,8.353,9.211,6.739,6.277,7.085,9.712,9.787,6.785,18.329,6.728,10.919,7.463,2.881,3.052,6.782,6.427,7.108,7.97,4.829,8.502,5.779,9.615,9.548,6.624,5.734,11.336,6.712,11.649,5.091,5.833,5.147,13.47,5.896,12.135,6.87,12.067,9.483,16.527,4.799,5.167,8.571,10.373,8.924,2.646,8.15,7.256,14.978,18.122,11.23,15.555
PT0536,6.33,6.356,13.98,6.834,17.738,8.083,4.548,4.262,14.232,12.18,3.078,5.275,15.476,8.693,4.667,4.469,9.45,7.934,5.058,7.24,4.437,7.286,12.491,6.725,8.48,8.394,13.004,5.887,8.76,5.477,10.159,16.327,6.023,5.319,9.424,5.578,5.948,5.914,4.902,8.505,7.001,5.153,5.575,4.821,3.187,11.5,19.504,3.642,5.878,5.956,3.178,5.304
PT0537,8.114,10.352,6.282,4.792,6.925,7.0,21.058,6.033,4.453,8.878,7.149,30.51,7.535,2.879,6.713,7.443,19.708,6.573,22.467,4.597,14.267,7.285,7.629,6.497,7.169,5.448,2.584,5.274,7.806,3.468,7.384,3.422,7.566,20.03,8.326,9.855,7.327,6.975,3.472,15.898,1.979,8.247,4.875,11.212,6.083,8.314,6.406,12.104,3.619,10.576,8.503,10.087
PT0538,14.023,6.433,6.052,5.571,7.58,28.557,7.466,4.626,2.493,3.532,21.909,5.313,5.103,10.276,9.684,13.413,6.562,11.498,4.948,9.134,6.558,11.413,9.043,13.428,5.028,3.073,21.616,13.925,7.424,4.62,8.012,12.307,6.305,14.417,12.922,7.296,16.1,7.056,9.219,6.766,11.09,3.859,5.762,5.582,5.555,9.219,8.923,18.974,8.681,8.246,4.088,4.732
PT0539,5.966,6.672,6.039,5.948,4.926,8.302,17.558,5.134,8.07,4.78,8.517,7.807,10.232,3.266,10.681,12.57,14.649,2.647,6.071,15.117,13.607,12.304,6.45,8.669,4.994,7.483,6.541,10.502,7.676,6.366,12.333,9.403,4.714,11.113,10.79,9.433,3.444,9.849,5.768,7.343,7.356,7.906,6.33,10.512,11.301,15.611,6.357,11.895,13.153,6.282,8.07,11.989
PT0540,6.732,12.043,17.89,6.945,6.847,3.966,6.77,8.125,4.618,5.621,7.832,4.923,2.684,6.209,13.73,4.963,9.795,16.439,6.571,5.15,10.091,13.339,11.823,8.183,8.978,5.892,2.623,3.14,4.483,6.85,9.455,1.713,10.277,4.605,5.728,13.456,8.954,4.331,21.559,6.831,6.825,9.305,6.989,7.88,3.711,6.686,9.158,8.855,10.005,10.508,9.925,6.702
PT0541,5.914,6.954,2.742,7.936,8.654,11.49,8.931,6.768,8.434,12.365,17.926,6.566,8.429,9.315,8.283,7.417,8.008,9.566,4.984,20.244,7.26,6.898,10.729,2.82,3.493,5.328,8.424,4.42,8.517,9.192,12.534,3.629,18.126,10.316,13.909,6.371,5.587,6.718,8.288,6.572,6.41,7.701,15.432,4.345,7.882,9.892,2.506,5.032,4.045,14.583,6.346,5.443
PT0542,3.772,14.734,8.322,6.781,3.386,29.109,7.138,8.131,6.192,7.746,27.527,14.707,7.099,6.638,6.653,5.06,7.596,6.619,9.753,17.23,6.681,7.445,3.988,7.874,16.97,14.781,4.834,13.169,3.76,6.612,7.629,5.215,5.209,11.725,5.638,5.628,4.153,4.474,5.725,28.103,2.843,13.101,3.697,9.256,9.938,5.706,4.963,6.408,15.838,10.871,7.085,8.852
PT0543,15.677,3.49,8.961,4.918,2.888,6.467,12.808,14.221,8.997,11.881,9.504,2.912,9.151,9.228,10.612,6.028,11.117,8.497,12.982,5.144,16.759,14.879,20.83,6.288,16.515,7.788,7.45,8.035,12.7,12.354,4.805,4.35,10.678,21.553,4.769,8.485,2.451,9.033,8.023,13.775,8.597,7.593,7.794,7.194,4.137,15.692,6.027,10.831,9.314,8.557,12.953,12.451
PT0544,2.314,10.422,7.476,15.07,11.265,45.975,8.118,6.966,13.564,5.887,7.171,6.882,3.685,7.88,7.005,7.873,10.046,13.007,3.88,11.767,5.477,8.976,13.092,11.913,3.567,5.069,7.796,3.174,6.074,5.256,17.394,8.272,4.935,6.029,11.609,6.685,4.339,10.979,7.497,7.981,7.925,8.054,10.256,5.904,4.341,9.94,9.259,11.445,7.439,9.753,21.291,3.539
PT0545,5.381,10.12,21.886,11.659,8.417,8.826,6.875,2.856,11.603,3.995,7.8,9.453,6.266,7.594,5.824,6.113,8.904,8.922,5.73,4.539,6.204,13.83,11.759,5.677,13.812,5.221,12.449,9.233,4.126,9.188,3.197,9.853,6.114,6.515,3.992,16.969,4.339,2.255,6.918,2.583,7.067,8.193,10.358,7.042,11.848,13.78,7.725,7.938,6.951,5.948,4.382,6.451
PT0546,11.946,4.692,12.635,7.92,6.22,13.543,15.953,6.375,6.473,19.967,6.149,9.197,4.675,4.946,5.827,5.542,10.26,10.364,6.037,7.387,5.007,5.889,9.11,3.942,13.09,16.375,2.963,12.101,10.077,10.03,3.769,12.598,4.108,13.255,5.316,6.296,7.181,7.981,4.719,5.882,12.322,11.451,6.504,11.348,10.882,9.147,4.767,12.448,12.782,12.161,5.997,8.236
PT0547,5.753,4.299,10.463,11.922,13.171,6.848,8.761,7.694,4.326,27.442,4.933,11.286,5.947,11.731,11.714,4.093,4.837,13.511,3.672,4.546,6.961,7.225,7.501,6.487,13.269,11.062,8.914,10.248,10.192,8.832,4.219,5.119,5.256,12.99,3.489,5.271,11.037,6.479,5.005,11.91,6.849,9.201,5.054,8.29,3.304,3.73,6.167,18.836,9.417,8.778,4.962,8.376
PT0548,12.041,12.119,4.759,8.798,12.235,7.382,2.714,12.425,2.252,8.89,5.021,6.709,10.383,12.408,15.477,3.318,5.364,8.077,3.818,6.015,4.735,5.44,11.928,18.389,10.571,3.02,13.0,7.254,7.701,9.505,24.804,9.653,4.825,11.457,3.534,18.819,8.747,10.345,16.232,8.652,5.659,7.474,8.82,5.899,3.422,7.092,3.953,7.827,7.583,6.748,4.2,4.96
PT0549,13.96,4.49,9.204,6.617,3.9,6.082,7.475,12.522,2.625,6.72,10.262,3.255,7.03,5.633,14.219,6.651,4.517,10.744,6.043,3.105,7.956,7.306,28.676,4.706,17.182,9.982,3.853,6.739,3.488,4.189,7.843,6.584,6.637,5.839,8.626,5.031,6.233,4.913,4.991,6.382,12.994,10.367,10.248,5.896,17.004,6.976,4.632,10.52,8.234,5.733,9.464,7.11
PT0550,7.933,6.083,6.107,7.821,7.728,5.864,4.703,12.0,5.199,13.099,7.61,5.368,5.762,4.749,3.31,8.058,6.247,15.486,4.669,7.274,4.048,9.04,7.371,13.879,5.016,5.742,10.619,5.715,3.864,11.328,12.988,9.6,5.938,5.479,4.688,10.407,17.05,7.249,17.03,11.165,6.554,4.963,6.942,6.781,7.857,8.409,5.482,9.908,8.283,8.768,5.313,5.224
PT0551,10.203,10.409,7.436,27.405,13.807,4.285,4.052,6.576,8.089,4.338,9.437,7.267,13.899,8.01,12.718,9.966,6.674,9.83,8.415,4.655,9.706,5.964,4.42,6.69,5.977,5.498,10.968,5.76,9.529,5.612,3.431,7.175,20.139,8.462,17.151,5.257,5.205,3.843,4.992,8.522,4.798,11.002,6.029,3.352,5.361,4.708,8.443,10.485,7.779,3.96,13.18,11.57
PT0552,4.283,6.616,8.009,12.154,5.311,15.059,6.816,10.269,5.505,6.688,9.278,10.709,7.78,5.074,4.205,4.866,6.174,5.454,10.757,5.028,8.868,18.768,7.596,2.634,10.216,12.942,5.619,8.494,22.061,6.628,4.327,7.326,4.568,9.384,15.337,9.821,7.299,10.684,11.226,5.057,2.461,4.048,14.39,4.968,7.589,5.354,16.969,14.432,7.29,5.866,13.386,8.811
PT0553,12.455,10.345,5.806,12.448,7.91,5.521,5.845,3.536,5.721,3.707,4.122,9.183,2.836,7.759,6.208,5.101,9.645,10.918,7.906,2.931,8.336,3.641,8.007,9.949,7.727,10.556,2.84,25.742,8.295,4.357,8.837,6.263,9.452,11.599,8.856,15.546,6.02,22.974,7.456,8.138,5.86,14.183,6.52,5.817,6.911,5.308,6.167,5.641,8.164,3.696,6.88,16.099
PT0554,10.106,5.37,9.825,6.193,12.082,10.297,7.526,14.292,3.475,9.33,10.726,18.299,4.605,10.714,9.872,13.752,4.639,20.515,8.296,8.024,5.581,11.14,12.544,23.77,3.667,4.815,7.919,26.613,8.45,8.754,5.966,9.604,10.464,5.263,5.33,14.086,10.037,8.147,14.991,10.744,5.961,5.425,6.999,2.758,9.218,3.911,5.529,4.479,15.167,15.525,4.217,5.259
PT0555,10.125,9.188,15.731,10.041,7.059,9.948,4.998,9.238,3.382,8.331,8.423,9.562,9.442,9.96,3.78,9.009,6.571,6.344,4.619,20.397,14.113,4.399,4.134,9.154,11.365,7.303,5.801,6.837,9.752,5.816,7.983,7.848,2.964,3.478,7.345,5.841,9.132,15.75,7.916,10.809,4.253,6.526,14.652,18.869,15.948,8.156,7.468,6.042,4.383,16.412,7.588,5.067
PT0556,17.37,13.224,11.892,22.466,5.281,6.72,2.944,9.573,3.255,6.094,5.607,8.918,9.557,14.662,3.987,11.385,11.367,9.321,5.389,6.555,20.163,8.498,6.165,4.264,12.612,10.147,15.922,3.575,4.79,5.149,10.223,4.532,3.047,12.705,6.534,9.415,7.105,15.819,7.653,6.784,9.225,6.488,7.407,6.969,14.84,5.008,2.274,5.658,3.052,9.239,7.163,8.306
PT0557,9.444,8.462,8.084,9.228,5.177,7.818,5.677,6.086,10.412,5.406,6.533,8.167,8.58,9.046,5.06,5.51,17.026,9.207,8.712,7.291,7.036,5.115,6.561,6.533,6.763,6.944,6.539,7.093,12.608,10.268,7.896,2.578,10.689,7.138,13.021,12.918,9.812,6.291,5.765,5.521,3.221,9.454,7.417,14.757,5.165,14.13,10.159,5.394,4.969,4.545,5.175,13.195
PT0558,16.946,3.959,2.938,12.63,4.619,8.21,11.443,7.6,2.858,3.56,8.738,5.694,8.741,4.43,17.129,5.121,7.607,11.553,9.517,4.449,5.133,7.638,12.641,4.678,9.119,9.074,10.413,6.463,5.389,4.95,7.879,12.303,3.956,6.98,2.874,7.616,8.306,7.517,8.428,7.118,6.985,2.835,6.567,6.574,5.664,5.406,11.758,10.861,9.052,6.992,14.032,8.401
PT0559,12.362,10.746,12.192,13.812,9.761,6.355,3.763,5.249,10.669,4.968,7.755,11.596,4.92,4.843,12.616,4.118,13.405,6.066,6.907,6.213,10.297,7.636,13.526,30.779,12.18,5.193,8.731,6.561,7.473,8.736,8.391,10.916,6.013,11.88,6.818,18.012,5.136,7.818,10.159,9.978,7.511,5.828,15.991,7.31,6.108,2.869,4.556,11.678,5.981,17.934,6.725,6.443
PT0560,5.581,8.472,12.144,10.251,3.929,8.705,10.055,9.864,4.862,13.374,7.004,6.179,7.314,9.361,4.699,12.002,14.585,7.368,9.382,5.123,6.762,5.044,8.524,9.633,2.611,14.097,8.079,3.258,4.923,7.989,6.796,7.111,1.935,3.726,7.708,15.576,11.664,12.256,11.728,8.582,12.09,10.102,7.221,7.083,16.749,7.56,5.473,4.824,7.44,10.886,4.158,3.197
PT0561,8.503,5.057,6.676,16.114,13.129,9.082,11.422,3.748,9.916,6.241,12.894,6.112,4.257,17.952,7.891,4.15,4.484,19.682,6.382,3.599,8.051,4.13,13.243,2.218,5.693,15.279,3.972,7.165,4.053,9.528,8.823,13.438,4.151,7.394,9.058,16.798,5.586,5.101,6.801,13.107,7.293,8.735,14.995,3.165,12.803,12.908,17.436,2.488,10.44,13.445,9.983,6.151
PT0562,11.61,15.199,5.842,8.386,4.489,5.326,5.926,12.131,8.542,13.565,12.581,25.479,5.058,6.138,7.881,3.084,8.349,10.506,4.096,5.028,10.31,5.256,8.125,11.033,4.86,5.293,5.123,5.388,5.032,7.471,12.301,7.224,6.222,6.303,10.482,7.305,5.217,10.478,7.348,6.181,6.382,4.093,10.985,4.197,2.81,12.94,7.453,2.825,8.821,24.663,3.375,8.397
PT0563,5.117,3.88,9.978,9.545,8.364,5.064,8.626,9.751,11.011,4.873,6.395,5.916,4.869,4.705,8.611,5.035,4.417,5.474,8.369,6.064,3.842,7.449,8.096,9.143,6.998,3.615,7.733,7.595,4.65,3.953,4.729,6.974,12.174,9.326,6.084,8.809,10.412,4.664,6.947,7.21,12.216,13.585,7.636,9.412,5.926,4.822,5.674,7.082,9.364,19.961,12.848,12.847
PT0564,16.152,19.161,5.001,5.53,4.608,5.875,5.104,20.777,13.637,7.113,7.386,9.133,5.039,14.067,5.163,13.763,6.117,11.024,5.865,9.176,10.719,10.851,2.412,4.359,4.041,5.816,7.054,3.458,6.018,7.852,8.679,5.987,18.99,7.317,10.065,3.965,5.633,10.036,2.647,6.733,14.707,18.63,12.068,6.035,5.716,5.764,5.132,6.989,11.023,13.08,6.486,3.677
PT0565,10.197,6.008,10.654,26.981,7.417,8.697,6.068,7.242,5.115,5.928,4.331,10.434,6.436,6.844,15.14,7.418,9.058,7.683,3.158,6.621,4.48,15.843,4.869,5.363,3.974,11.387,6.968,7.549,15.586,8.789,11.811,14.166,5.211,10.34,4.105,4.656,7.347,7.1,8.331,9.019,8.322,4.758,5.553,8.632,13.126,6.011,16.584,4.201,9.565,9.165,15.296,9.632
PT0566,8.968,16.796,4.407,8.691,12.906,16.167,6.31,7.044,4.653,6.525,8.821,7.882,6.803,10.09,6.093,8.223,3.965,15.997,10.811,9.018,4.054,3.253,4.334,7.031,8.402,8.18,10.764,4.076,8.468,18.768,6.86,18.565,14.346,4.006,12.95,9.647,26.697,3.013,4.058,4.266,4.785,5.922,19.562,8.327,13.438,8.964,6.857,7.605,5.893,6.452,7.622,8.829
PT0567,6.789,8.636,4.751,7.912,13.499,16.947,9.317,8.154,6.05,10.716,9.425,9.535,5.118,12.101,11.096,7.755,9.632,3.343,8.664,14.973,6.195,9.163,9.625,17.341,18.857,7.173,7.523,4.917,5.569,18.683,7.216,6.701,7.067,6.064,8.928,5.067,11.268,5.884,7.562,14.097,9.404,3.987,5.086,3.756,5.664,5.503,4.893,11.682,5.96,7.748,3.338,21.695
PT0568,7.737,4.644,7.386,14.706,15.78,9.846,16.212,7.527,5.117,2.752,13.478,5.59,12.934,4.557,3.173,7.152,6.913,7.829,10.235,12.438,15.38,5.898,7.948,5.593,4.048,8.076,10.478,5.381,8.972,11.385,19.158,5.414,6.324,4.892,6.957,7.39,5.566,9.22,5.593,6.44,4.134,5.344,8.819,4.124,4.434,1.796,8.734,7.43,6.934,11.279,5.165,13.211
PT0569,10.732,8.474,3.695,5.92,7.66,13.309,5.282,6.993,10.409,10.566,8.099,22.297,6.056,6.129,8.96,6.73,6.573,12.133,5.728,6.344,5.49,7.414,4.419,4.981,16.887,3.51,7.678,5.656,5.545,11.993,13.3,12.762,6.372,12.579,12.913,4.26,5.531,6.625,5.787,15.005,14.001,6.585,11.877,4.519,7.894,11.916,17.882,9.728,4.323,13.393,8.451,3.446
PT0570,7.574,9.319,7.341,7.477,9.194,9.583,13.394,4.206,7.076,10.334,7.146,5.178,16.17,5.58,7.919,3.632,9.643,3.967,14.745,3.227,9.421,8.582,7.79,11.802,12.2,7.212,8.858,5.664,12.749,2.003,23.967,11.714,6.319,13.828,5.177,5.114,11.973,8.158,7.179,15.376,8.359,20.903,8.722,3.067,9.485,9.489,4.358,2.734,5.984,9.179,5.529,5.628
PT0571,7.768,11.403,9.423,5.131,9.236,14.022,5.031,4.2,7.496,7.406,7.849,4.424,12.403,9.324,14.524,16.781,4.937,5.144,9.073,7.111,4.736,10.749,7.142,5.296,12.482,7.001,5.671,5.617,10.825,5.593,19.376,10.293,3.384,7.792,3.18,3.961,8.711,22.599,3.966,3.726,4.667,3.786,13.714,4.016,8.278,3.96,2.92,9.483,4.325,7.922,6.468,6.662
PT0572,5.054,13.819,3.953,7.576,11.514,8.306,4.766,5.531,9.184,7.674,8.294,17.814,4.156,9.886,2.01,6.78,3.214,9.438,11.541,8.137,10.192,8.941,9.259,4.316,14.609,5.367,3.494,5.473,6.168,4.222,6.402,3.611,6.837,10.494,9.49,8.432,4.566,3.727,7.465,8.4,18.619,18.453,15.353,7.224,4.121,6.453,16.103,5.523,5.232,10.528,9.476,5.289
PT0573,14.741,4.601,11.346,6.209,5.974,9.325,4.475,6.368,5.9,6.651,4.367,9.723,11.698,5.74,9.723,13.398,7.51,7.592,5.249,12.851,8.767,7.29,5.742,6.803,6.101,10.968,11.188,5.243,7.18,9.928,5.341,8.669,4.094,6.745,7.727,5.037,10.162,4.975,16.391,9.873,3.625,7.205,4.231,12.515,6.418,5.513,7.383,7.755,3.05,20.219,3.343,5.746
PT0574,4.274,10.454,5.639,9.748,13.857,7.399,19.071,4.03,12.863,10.323,9.413,5.04,3.784,9.448,11.064,3.355,5.192,6.413,6.191,8.369,13.23,15.488,5.28,11.028,13.275,5.305,11.278,5.58,7.62,9.611,6.553,8.213,8.397,5.502,6.239,7.761,3.224,4.867,16.57,7.275,12.371,6.078,6.347,14.024,9.722,4.277,12.947,3.409,3.629,10.372,5.57,3.702
PT0575,2.505,11.087,9.505,7.048,9.728,8.551,6.876,4.083,2.988,7.607,10.132,4.716,15.382,3.12,6.452,9.584,6.711,8.68,13.374,31.434,8.18,8.425,14.059,7.851,3.533,5.348,10.129,6.24,4.475,9.654,11.734,6.44,26.674,14.534,5.257,9.719,14.064,7.232,18.427,9.933,6.199,5.746,9.692,9.91,8.73,7.754,11.113,5.048,13.823,3.677,4.063,5.908
PT0576,7.004,7.209,8.121,5.608,13.845,22.315,10.89,6.39,8.358,4.92,4.782,8.338,8.846,8.561,14.223,4.06,4.303,3.74,7.107,6.63,7.512,7.354,6.632,6.042,5.053,10.477,4.927,18.785,4.188,9.859,1.357,9.384,3.764,7.147,9.296,6.074,13.858,5.641,13.469,4.81,5.715,9.906,8.093,5.306,9.788,3.927,3.865,4.759,3.461,7.939,7.255,4.803
PT0577,4.914,5.582,5.929,6.498,10.398,5.712,4.614,10.787,9.533,7.958,10.985,27.657,4.606,8.536,21.086,3.839,4.662,4.915,7.282,10.838,2.979,12.661,12.668,15.016,8.907,10.132,12.682,11.668,6.881,8.81,7.767,6.906,15.937,14.472,11.45,7.326,16.803,6.437,9.37,12.07,3.422,6.056,6.69,4.451,4.758,6.491,3.299,4.406,8.815,8.852,10.147,6.422
PT0578,9.789,5.502,5.747,7.074,10.95,8.874,9.666,6.701,5.076,11.708,8.12,9.457,2.548,7.263,11.445,8.354,4.456,17.597,14.78,4.929,8.747,4.283,4.842,14.674,11.118,7.647,7.711,5.519,4.735,6.944,13.929,9.131,4.118,23.96,4.68,22.728,3.781,4.721,19.931,8.46,2.808,6.578,9.189,16.083,5.907,9.821,13.567,7.813,9.567,13.516,6.647,5.725
PT0579,4.723,11.095,3.297,5.847,6.049,7.008,11.721,10.444,5.265,8.841,11.358,4.412,6.155,3.656,11.045,12.232,3.936,5.412,12.581,4.708,11.051,4.715,6.747,3.258,3.78,8.283,7.989,3.769,7.265,5.461,7.768,7.427,6.048,4.259,3.679,9.552,9.995,4.891,7.443,6.636,8.251,6.687,4.958,8.257,7.715,10.822,5.403,6.531,11.964,4.7,4.213,8.035
PT0580,11.465,11.385,5.3,11.797,6.785,13.548,7.259,12.137,11.634,7.504,5.882,10.66,3.843,6.918,14.468,14.472,4.95,9.258,8.045,6.701,8.258,14.704,6.419,4.073,2.903,8.975,5.269,12.989,11.148,10.509,8.943,6.487,11.756,9.966,10.369,16.026,19.976,19.07,11.941,2.11,4.488,7.463,5.66,4.862,1.646,18.055,8.711,6.923,5.975,5.725,5.433,7.55
PT0581,4.616,4.759,5.119,10.374,3.824,19.419,1.91,10.936,6.333,8.164,9.449,5.403,12.832,4.372,9.18,14.209,5.022,7.262,18.077,8.606,8.187,6.705,4.625,4.585,9.28,8.736,5.762,7.365,6.606,7.367,6.757,17.72,9.135,6.422,4.306,15.332,9.128,25.992,10.116,11.073,12.367,8.349,13.421,4.329,6.37,7.561,4.216,12.935,8.275,4.507,5.448,7.387
PT0582,22.484,4.802,15.907,8.039,7.273,7.238,10.566,5.958,2.854,5.829,17.564,15.63,4.043,14.389,13.62,6.388,7.486,11.419,3.516,10.971,9.874,3.156,10.84,6.533,8.743,4.51,5.371,8.819,9.802,12.561,3.274,7.33,12.747,9.126,13.908,11.239,6.71,6.625,8.327,3.608,7.198,6.321,8.649,22.234,9.519,9.318,10.767,9.339,6.71,16.368,8.664,6.647
PT0583,12.221,13.482,11.863,4.213,7.15,2.537,11.065,6.009,3.791,5.928,8.141,10.391,6.66,6.327,9.947,10.82,35.05,8.777,6.983,1.606,11.485,10.763,3.825,7.933,10.705,11.218,8.815,13.157,17.399,5.875,12.234,10.217,13.76,2.452,14.983,9.476,14.379,7.545,4.954,15.156,8.721,4.919,15.078,10.202,9.049,9.489,4.866,8.862,8.182,8.594,9.308,3.783
PT0584,21.392,4.341,3.866,9.622,11.947,11.271,14.26,2.851,12.227,2.99,10.979,16.295,9.489,6.576,5.234,5.428,5.447,9.11,5.525,13.629,4.811,13.052,8.503,7.008,7.267,20.28,5.229,2.893,5.966,6.403,6.583,12.037,6.221,10.081,5.549,3.254,3.569,3.075,8.85,12.582,19.093,10.041,2.504,8.288,5.82,5.236,4.349,10.157,8.597,11.352,8.451,6.632
PT0585,7.059,9.269,10.716,4.037,4.866,12.114,9.014,5.212,4.781,6.773,5.445,10.373,7.483,6.88,4.358,5.586,3.378,13.284,14.665,16.414,7.218,5.096,2.565,7.562,3.915,8.955,7.248,5.49,14.875,4.941,9.642,4.643,5.512,4.964,23.437,9.3,7.013,5.872,19.424,3.8,3.183,7.804,4.187,7.861,6.714,2.689,12.569,8.108,11.279,12.049,10.069,13.665
PT0586,10.391,5.548,8.168,8.194,37.397,4.836,5.489,9.383,14.205,11.877,7.665,20.479,8.458,9.353,13.268,8.26,9.809,8.753,15.424,15.267,9.249,3.958,10.685,9.14,13.321,6.465,5.602,8.132,4.923,10.244,7.682,6.834,9.699,8.683,6.496,4.445,9.157,10.564,9.05,3.501,7.817,7.43,3.898,6.575,10.431,4.271,10.257,12.685,7.143,7.179,4.391,7.241
PT0587,4.622,3.0,6.157,7.665,6.861,6.711,6.662,4.24,14.626,6.135,2.956,9.079,6.575,7.52,9.945,6.897,4.022,3.21,5.726,11.865,8.485,7.179,7.692,3.822,11.152,13.31,3.893,14.768,4.211,4.85,20.28,4.832,9.147,9.304,7.084,3.742,5.824,8.917,6.486,9.16,5.92,2.761,8.442,11.595,6.875,2.826,6.763,9.559,5.558,3.064,3.984,7.512
PT0588,9.956,7.646,9.143,5.632,13.678,7.345,11.589,14.748,6.697,4.787,6.922,8.503,10.599,9.336,5.273,11.172,4.756,5.375,7.741,7.284,4.669,8.719,13.31,2.434,8.226,10.119,7.543,7.117,8.057,2.227,9.633,6.883,16.414,11.279,7.022,7.04,7.573,6.476,8.476,14.138,10.303,7.02,16.447,10.338,3.453,7.382,12.518,6.181,5.053,18.486,3.258,9.303
PT0589,10.463,7.852,10.671,5.015,13.611,3.247,6.573,15.364,9.694,11.383,5.679,4.438,4.686,4.681,7.472,2.934,6.227,15.118,11.343,10.244,2.816,5.539,20.828,8.458,22.545,5.067,7.827,7.709,6.824,4.883,9.453,4.148,2.515,7.59,9.237,12.863,11.7,18.283,6.348,8.344,6.753,4.972,3.657,15.169,9.194,15.244,3.772,6.539,4.25,3.129,10.734,7.517
